SHA256,Category,accelerometer,accelerometer_uncalibrated,ambient_temperature,device_private_base,game_rotation_vector,geomagnetic_rotation_vector,gravity,gyroscope,gyroscope_uncalibrated,heart_beat,heart_rate,hinge_angle,light,linear_acceleration,low_latency_offbody_detect,magnetic_field,magnetic_field_uncalibrated,motion_detect,orientation,pose_6dof,pressure,proximity,relative_humidity,rotation_vector,significant_motion,stationary_detect,step_counter,step_detector,temperature
F4C59E2CC7E9F8A637F404E8E4EC7D89D7C1D83763387F1DB54C0144C8CD69E7,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D92D465841199179C7867A9E0D06C996EA690A7C33F11AE051EF25F16A2338FF,Repackaged,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A00FF55E1B29C09DB51A813C4E837C7E34BDC33DBA18E7D273168B84FDCC4BD3,Original,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54A73AC4BA8B06D782D9ACC1181CD49EED8D633848E2440202E3D98A09E44896,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B541FC4437912199A6365227F89BDCB72C29590422D70F37648A654D22E7074F,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3511937F656A4B2BA185AF3D09986310FC91DB0A03D2A10969FBADEF1602A927,Repackaged,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
D7AF617072485A7190CA99FD3089BF12F5EF88BCC17481D1C87845FBB151D601,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B4E65D49850685084EC64FE11DC260E4B5708FE61FEE4C2B76AEF4E378A19697,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BF313F3348713400DBFF3D03448D7BF07D81C0A86DFA8A4507FC710C9D961D16,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FB46A5D6595F63D9A3DEF55B0A82F7249258BB1C2E5E827AB274E7E70220665E,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2713D17062E856DCE593A8C59697C717E0AD5C95F45F5060D9F73A4D231A14E1,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7A4B7B475228F9F4EDCFEC0AFEB6666A973B8D3E243906B23340F9CBBF734ABF,Repackaged,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
298084140C8C498B9C72CE2DC77D506D27BE5990762EFF728A1022294408E3EC,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5616F2499918EBDC661CCDC6AD75BC276B9BB0084A3F366425D8041B9ED4311C,Repackaged,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845548B142474B567AE8867A0FAF4FA627719BF7431C1D1AAEE8D401696C37F4,Original,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
95A7EE46ED2A4C388D4C937E70AC5E5721161758985314B10BFE0B40D99D371A,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
78302912C63888D0FA69CC8DA1C466DA49863C96ABA8BE9A59D3E853D07AD841,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BFBC42F2656DE002D40B2652B47A98B1785D2C41DACC87D030DC38AE41F415E,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
D41FFD7901DAA51AAC34E80580332EED9D44FBD7557F4CB35466A25A1F6AE147,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99E95A2686D75FC345B1A73CCF50CD46B8B0D42439FCA2FB21246372B607AE0A,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ABCB394EB9F7A36C484B860A39575AF98AE38EC890FA73B0C4DC21736FAAE956,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1B1F374AF8D8DAA3C208B8643D148A24606D42BB78A87E0D39BE399DA736C83B,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F89453BAE8272E21A8809F5C506019924FAFE246674C4316C7378F8D36A03295,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
452D159139A3B25A34955DB0F54670B576B7649EA9824CCE354343E38A6A9881,Repackaged,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BC43EFA595F3A36BCB6951711E5926F34F2D8F871875DC3926F09FE83BEF90E,Repackaged,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8C29A5FBBA8F6BD25F4D62BC5A354DB92C7A25126B5A2EA2C9B116B0B5643A1F,Original,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533002C44E5B117D194AF502FF6673DB4C41BFE5F771E85199C13D1DD2EA309A,Repackaged,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
F110620D144F81302471051FF5A6585403A931A8568D79E6DA72926FF307284B,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480A91149364273C65EA159F1AF6C2FE6B3EC379D3E8FF31C6945644C46BB6CB,Repackaged,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9C1FE6815F6FA019266B8036702B704FA3201D754363C64E46FADDF4A320BF0A,Original,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DB3844AB1A4A26C99B8FBDAE35F936BA1D7351C89CA62F676C18CD7AF72914E1,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48B99BEEE7B00BDE7835CC28933432D32A8024373635C58EA0F7805B358AFAC7,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57BFFD01D0C4C25914EEC9F5290B549386F14A1BFA582DA721D48E7A207175A9,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916B61D6945E5D3F2C6204DD478311FE68FE67E1DFC6D2792C2563639E0AA80E,Original,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6ED162276C641B11D532216F57E75BFA1A5B9D54867D528620B757FA8D7DF116,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3E92F57F0E643BF3F4B472EFA17075D54DD92B27520E8FFF67448F4F31E93F41,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751CCABC21B56B52820D7E633D43A64A0916AE7D7F856E312A3CE35E75315922,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B4FCB306987030BCBCC50A40E784A23A64659345053A9E8C409EA8063EEDDE43,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
932CCB727892B4385410740298343C9279685E1FB26F03910B992A71BBD55ECB,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2982F55AD848D53E2AA4D0C0D787109411507294AF514B530A981C4697945ADE,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06C1113DEE333754B27C28F748FE7D91CCEBFE227915894EF026D259953B45E6,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB60D95BF191126F9FDA7F1E23D00FD85F1F430D52D5CADB0055D59F06CBE0FE,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A6F4576949E36C68B38C1189000CC7E91B47F90FE9E4244B0FC49DF5A0411505,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
038AF0A1A22388A63E8D9497004FC7AE6D3CCC598D5DF8BA9282CCC80ACF2491,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8CEC05F24E916B2DCE8C42BA378C08FDD0ECDE26BD211DE5C8C227C2A2C690A,Original,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E53B23B193C56085A67B63BC3E1A6447A621254A8BDB1010E4A747DBE48D0C21,Repackaged,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BFB73518ED0DAEE30C8F0ABFE08BACF50CD58EB4A271B613C7FD5163E6E8FD9,Repackaged,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE496CBCEBBE51F5B1C5B9ECF77D5C2A1E235255F5CD45426C6ECBCF5D718850,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8DA44AF6E8AE852A8EFE14E69B63CDB8D32770D8D098E37ECD9A81523E2F34BB,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69E72053F20B7B63ECA0C7E2CAF75E474D2449466E5031A7E187A616CAA61576,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74BA5196A43C9072DD9EEE2EF7141E97F6F84C5DEF901896E46362A52C44F786,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DD4AED36B11FB9413808D9951FA102369A8B18CB89A3227D67A5974A30EDBC5E,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C281762C9C24C67B0C415CF0BB2C96A6400063FCAEB6CAAEFA5FC791DD238B9D,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5A6AFCB108B31A38C459B6A6DA988208FBB0F06C657D91B8CAA44B91E647F61A,Repackaged,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
892C46ABBA144A57569615EEE5AF8514F2C1D689AD55CFD2778BE57F1366835B,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27B4678348F41D15C6123A6BA821D8B9DA7DA757D4341482F6315E6F6FF13BB9,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D22BE08B430DBD9795D357C5A06C2C92163B542F49AAA4CAF6CD1C2FBB897A2C,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C99628D0ABA37635BDB126921C0228F890438B758381F5216224C7632BA96DFB,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8E0E47A4F887FF7BC1ADE6B8C22A8E4C8C6057229337F061DD8634A0B866C021,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48C56206194655E247A307D1EFA77F2E21E939BF48DD2E371D826905B331C745,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3957B7B786C48318B7CD31F68A85384DEB780BB339D7C460625DEC6B643FB662,Repackaged,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
C31FA56C2B1416A6CB66CB940ADAF0BB117406B27EA872FDD34DFA62F8A2CCDD,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C78B9F811E1A680B071B33BF154533BFA09EF6A6E3298C1075896E1622A8C198,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
F132BBA245F409F296D0FD4B2C83A61C6190629C4853ED024A18614C2810D439,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8E0BBB81E70EB140DF1F9EED40E834F030B19CA8BDE4795946E5A9796986C4B9,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8F618349796E92A120BFAEDFC121C159C9600FA24F9CDAD4372700A671BE251F,Original,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A3CF7F4ED9D4BF9BAA0BC24723E655E7B08CADA054BBBDC60DC46D13C6DC6FBD,Original,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FE30CFA6DC5796F92B39F0BCE1DFE891A2C0C9703E7CDE089344870486E59549,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
D5112C3C03BAD444EC6A89C63385AC3E42388F5D98BFA1FF96C371F8B3CF54C9,Repackaged,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D5F4436CBCB90DA78B50B58EFE53F6711039B071C7C886E32F768242FDE37398,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FDCA9B9A4D675FDB1DEC124E1B129F2C586915BCBCFAEF6765BE323628E56F5F,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8264A7924FC7E222DE329D52C0DB08C20B6C0054B8790469A061E507F3A1AED8,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0A76DA52A87E86B9ECD6B0B3739973778C9AC8B480AB8A1FEF5839F3169CD1A1,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173E3D0EF98232D327F46484EA76E29E8043110F8CDC83FFB5686AFDBADA9B25,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
92D6812A03FD9D17C087C0D58D63EDD99038F4F4BC75BA0896B73C02F8EF8486,Original,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B57BB24511159519AAF5FF32A8CA240546BDD13E42A87236678F0541AD1767C3,Repackaged,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B122C6640A36A4D27CEBDC300A87F543E2E81EFF6834D22F0EBA2102E38166A3,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9EFD7AE717D8645B6CEAF5B03F6558E6601D04E0F7C4A18741CCCC0E5390D972,Original,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D0F1DE5EFE1966E89B50B2410B0891D50E30A13EC65DF28E0B22FC43A06DC760,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C0D8C8B27966E73777FE6CD7E6CF50808833E5530C16FFD9AFC2086EA21082C7,Repackaged,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8757D8057078770B0D0A9E97E0D6614BA11F5C40AC81AABF2A276F080B67BE2E,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8BAE8DC2EE3D1EC05115274AE83D2EE6D6943D21BC62A1A7348FE1C3263AC02F,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3995D160F9FD6F01BE5EE634150E1D638499C3C3E4B91D8287130D1BCC50B81,Repackaged,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D012422C870500DBF21A884E423861AFE47B7207CC14048539126384DF29B648,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A1AD0EE3EC4746B625F024F5022A2E6D27B325D608B4AFAC8EA32317622B9D88,Original,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AEB31C97B7B48C4E0E747842F31AA3869A9D86FF5B25ADCE0DC4DC4EC5E063A8,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8B220B97DD35FB71C0142445F64007986C83762B1527A043EABF645B0F4F641,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1B57C763B96E87310CA8BA9BF89BD88234DE4A7FCD863095242CD247B4BF5F6E,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
996572B0607FEC5287BEFF3EE84E7DCC4E1E37A4AE2CD371B8D43E5404304FAC,Original,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C3A78AB7DFF42A548B5D59B8096E0CD48866EFB6BC191F1693A96DF8A98DD45,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12134059A7F2D4E8A48743C58DB54C3E18B8C8651F78724C595FB4C217D3293B,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C433EA082A554AF291AC31BD3A528BB4A838FB8A93974AA0B84656991E28502A,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92209D0E67CE2C0C7D0393395E9433E36A07C95B475C622E4CD9FFFE087DF8DA,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F26DED24C70546EF7AEC3716C1F0B6CAF0F3A52D35242565B82BAA470FC8FEA4,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1B03F539A598E526BADCFC463D086214A6977D1ABB271995CBAB2B8DB01CDECA,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3414192C40BAB267033A3007F5484C2D7266DE2C7F42BD5A32C17D6E5E24E8F1,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8FA1887CDD1BA8E96AE9DA9F754AB131732152D2E7F275CD63EFEF54B6E1BE52,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4EA5A8134BA4A0D300F04B4AF0C3117DCD92F4A29F3E1CE6A1ED86A00821B532,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A9B1F7A49CEB5FC75992335E51B05BE69937EDB5E8614342426C4ADD1D79F6BA,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E2EE3D6A177AE0A75EAB9ACE8BA224B5A913FB4664D247C373FB55693B25056D,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7C57DCAD19F995F291012AADDC9DA4C04C630E69BA9897C1841632D423A61DF8,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4C82BC24CCEDDB4C645570B67FB0D6709DE1F4677EB7150CCA68B5DD4209A894,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5BFB587EBD3D66313CFD660CEAB0CA9CAB5EEBE4C318544D95C259E83B56F4B0,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87724189B539AC6544A0CA7EC050E19E696FA87704BAB3EB13E686E7363087FA,Original,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
B285F6DEF10E1F085B334DB4DB624ACA5023A7ED92124D19F250C4B1E5368867,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7839FDF05797D030188E2C0DFB1CA104980D390E9137B33FAE694BD5001E1AF9,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
E8E7DCEAC04E6871EC4ED717A6B339C5CE4212BAAAF7AA38FA1DAFA03D0DC131,Repackaged,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DA771B5CF618440ED4A51C654793964015E3E7223F331928F9C6E92B0E8931BD,Repackaged,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320230621A1E19354B9736DFD8E6BF33536E73D2001459E3E0741A56AFFED89D,Repackaged,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4F72A5EFA54FF196DC2060615AEEDC1C72847A9E1FEB87D3EB0FA84A7AFD0DE8,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F241F34A69BAC8E4629EAAB4C42F8EC3B768AF237390718F60296E38AC466112,Repackaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
