SHA256,Category,accelerometer,accelerometer_uncalibrated,ambient_temperature,device_private_base,game_rotation_vector,geomagnetic_rotation_vector,gravity,gyroscope,gyroscope_uncalibrated,heart_beat,heart_rate,hinge_angle,light,linear_acceleration,low_latency_offbody_detect,magnetic_field,magnetic_field_uncalibrated,motion_detect,orientation,pose_6dof,pressure,proximity,relative_humidity,rotation_vector,significant_motion,stationary_detect,step_counter,step_detector,temperature,author
BE24C5311C6FC81DE9A8E59E4BD5CDCA2A4552E6EF5A1E33176F3917A8A23D77,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ED:43:CD:B9:AD:38:E7:9C:AD:03:99:A3:3A:44:43:11:94:21:38:4B
CD58C61BD9815CA857AF495DBA0554677BC34DEF1525A26952A972FD3A1AE2C6,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86:47:EE:52:31:52:21:07:A7:8B:AD:E5:AB:6B:76:B6:87:B4:23:DA
F24411DB42EF1B5C73A5DA1A2C2CB979775C9773E602FFB0C2CC56158BF6E69C,Benign,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79:86:14:EE:AD:4D:D8:AD:B9:26:D7:39:94:F1:CE:A0:DE:14:89:5B
26C393D666F061EA872E11A9352DD822FCB000381C7AB42D4A7D6E9DAAD016FC,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28:EA:C3:21:D5:48:B4:24:7D:9C:84:81:0C:06:56:EC:94:26:71:6B
490D4427C4B7F3146BCBD91C17F3586359B5E94B43550143504DCF0EEB467CCB,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CE:C8:20:17:12:5B:BE:ED:7F:00:6A:CE:5C:34:13:28:79:59:E7:13
D4A48DEBC9CFC7202A6384182F20B541B04AA7467ACE44B88CC56FA5BCCD0742,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61:ED:37:7E:85:D3:86:A8:DF:EE:6B:86:4B:D8:5B:0B:FA:A5:AF:81
78254C50E5E0A30564BEE35558F7D4871D680AD8D654D2BDAB905FD14C9AFE85,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24:98:AE:E4:CA:0B:47:BC:8D:A2:02:52:4A:8E:EE:BD:8E:8C:06:B1
F3E3A9106907A018B9A4B38EA2B39BCDF9CF177D739EA5748FE32055F6C883B0,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28:EA:C3:21:D5:48:B4:24:7D:9C:84:81:0C:06:56:EC:94:26:71:6B
F72BAEF70820C7AE90B605D0C70C9144C54DA39690929EE05434CBCA32D027F1,Benign,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61:ED:37:7E:85:D3:86:A8:DF:EE:6B:86:4B:D8:5B:0B:FA:A5:AF:81
EAD4ABB72E2228CD1F24630FAE4F91BE0F262B77227259F74FA3FAD67C129365,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AA:B6:50:C8:02:2D:E3:80:F2:6D:23:40:D8:09:AE:96:D1:E1:49:B2
856E05111D8D1725019C34D916E624AF2E753E7A034115A81BBE91E3507EDB64,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61:ED:37:7E:85:D3:86:A8:DF:EE:6B:86:4B:D8:5B:0B:FA:A5:AF:81
F5F95531B1D973677B14F43292F5BF38C472DD7D29509E6BD2B22E3AA504F316,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B2:F8:CE:19:14:B2:1F:4F:6F:03:7E:C9:82:72:3E:EC:7C:9A:F5:57
F4BB133562B767BB8D52CEAC05F0BCCE534F5DACCF95608E5D2CDC5E8621CA73,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0C:42:05:E9:A8:D0:CF:AC:9D:7C:5E:1A:8F:A9:CD:4F:78:4F:08:75
13145DB479395C7C3491184C08CE4C9AA6C43A0ED835C46308EC50175E3766FF,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F0:CA:27:03:47:F8:E2:D6:D2:1F:4F:24:9B:B6:FA:82:AB:6F:83:E3
BD788D4DCD550043546F402D45ED11212B195E85960D5D4043FA5FEE789CA721,Malware,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61:ED:37:7E:85:D3:86:A8:DF:EE:6B:86:4B:D8:5B:0B:FA:A5:AF:81
BB683916188D024759404581BBCA9E1080A3BC71CBC8C33DA8572EBB3986059C,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47:03:17:1E:A2:7B:B1:99:DE:E9:77:28:1E:32:78:D6:49:D1:40:89
E56F1AD8DF51A7E5C1E0913F144CB46AE5CAD58FB4EA64E74BB218C228EE7A1F,Benign,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67:2C:7E:09:D7:97:1F:EF:F9:24:CB:9B:B9:DF:50:1B:06:86:99:D2
36DB814B3853C4C9643D17781411C04FFCE7AC932A31461FCE2221A8AE8C5D98,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2D:23:C9:CD:A4:AD:5E:7E:73:55:43:97:17:EC:5C:26:1F:1C:70:10
8E623CE8D4956F021A11EB2F3ADB32D3104511F75CE673D3B51A0BF1BA5E3056,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28:EA:C3:21:D5:48:B4:24:7D:9C:84:81:0C:06:56:EC:94:26:71:6B
CA0FADDDE4B2CB3D8B3A971D629829BE7905D593E327CE72DA39ADF677EBF1D0,Benign,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46:E8:6B:FE:5A:FF:C3:0C:26:5F:C7:CE:C3:BE:9D:03:90:25:A0:41
19630B871D86B8B933CF26195DB928132A1FAE69AF6AF8CAC021A6EE50ADF0D6,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4A:C4:2F:B2:FA:52:D9:F5:44:69:17:B6:84:4F:EC:1A:BC:74:FC:FA
D24098B98F30388EE0A3A3A35FA1302262BDC2C7D7F50BAE5FD34CD6248968E9,Benign,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BD:3B:9E:FF:A2:D9:4C:CD:E2:B3:13:BA:3E:FA:ED:93:A5:78:E6:92
FC7A3E1439A8F37DEF42A7F401724F8DB8A7D62819C45999DFAC8669AA04003C,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5B:FC:55:F3:89:F4:B5:42:73:41:E4:32:0A:50:17:11:14:0A:E4:44
B503F0DE95883364F4A480FAEC982074DBA6A4310B2C50006A2B031E1EE687FA,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A2:F9:30:40:D7:C7:AF:1E:F1:F7:B7:49:23:64:3B:E7:56:E9:73:2D
EFF64A27EF7C9039992DAC2C797B0E92F358E9D6B3666E9D472ABF0C19731AD2,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81:84:23:C1:7E:B7:61:E1:BB:DE:53:73:EE:93:DC:3F:1B:BE:AB:17
35A787AF79636007342D43B3ACC8C9459EB6999ADED6BBACC70897D9B5576568,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08:0A:44:C1:5B:D4:87:CC:B9:6F:79:A8:E1:0B:F5:A0:33:72:B4:29
AD344A2F4454ECFDE586D774643434F0F067DE9D101429496EE60ADC366BAEBF,Malware,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F0:CA:27:03:47:F8:E2:D6:D2:1F:4F:24:9B:B6:FA:82:AB:6F:83:E3
FDF0C4514BE336AFFEF81AAB6F481049A7C8524700400F3B7FEE2A9E6A9D4EE4,Benign,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61:ED:37:7E:85:D3:86:A8:DF:EE:6B:86:4B:D8:5B:0B:FA:A5:AF:81
F90512FF22996E6E9E784240CDFD55E4D431E2F047EBBF6ADE774E1E114D309D,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99:02:E3:61:9E:B0:20:C9:C5:0B:BE:AA:C0:B8:CB:D4:0C:56:F7:8A
9D392F11BB636F81AAFA38DF36F57DFEC3111493CE107F4A8117E6A7EB464CDB,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02:1F:B0:55:BA:B2:6C:DF:C9:39:82:67:61:47:79:99:49:23:27:BF
81A87215A214260DDD47CB356F3BF97B78963D1DE491411F71DD2654B9007E2B,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B2:19:C0:6F:1A:A3:70:D7:0D:3F:31:09:92:36:DA:95:FB:9D:19:2D
DA75396C50CE7D4F138BA151BC0377B0D17AAD9DD78C62E8917ECBE1956B2CF8,Benign,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86:DD:75:AA:00:42:90:BF:48:44:45:B3:9D:B4:9D:57:B3:C4:94:57
771474CDF01F3C7592CCED646C8FE9DD046AE616ED6669D659FFC744943F24A2,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62:52:04:40:17:EC:20:6A:F3:7B:52:C2:DF:38:86:22:40:63:D5:FA
E9CC760225BD2FD6EA293245D2C6EE8F294EA763F0E354D53F320C4287ADE436,Benign,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FE:15:55:A9:44:7D:3E:45:C7:D4:AA:E8:FB:6F:DE:06:D5:48:82:5C
47FEA4033DF055B48A03B1F2C3872C07A43A5FF6FDD4C7E682E8CA6605C5D02A,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D1:0B:0F:98:C9:5C:64:E9:7E:8C:C0:37:99:48:38:11:E1:50:75:91
D8AF711E381423AC059AA3522471629FAC48B58429444040D4C968244E6CE836,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65:DB:69:ED:95:5C:6E:76:A4:91:14:55:24:4F:5D:76:57:91:95:2D
7BAC861CBC25B8B131B4EE3CE43B9C1456EA15FF6CAAB7FD39342E8E89A97493,Malware,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28:EA:C3:21:D5:48:B4:24:7D:9C:84:81:0C:06:56:EC:94:26:71:6B
51994EA1D36997B5B3A517214FD81BDB7B6495BC3603A66C6D953FE1307A11F2,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EC:F9:43:31:C1:CC:AB:37:96:7D:07:F2:2D:86:80:F9:57:13:CA:21
733A656006769436AC02F1298E493F8F7A416DFC89FAE1EA7A4F78C6B7CFFB53,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28:EA:C3:21:D5:48:B4:24:7D:9C:84:81:0C:06:56:EC:94:26:71:6B
FD5FA263304F5314CC753AC9EFD7F26BDE0F84413B21589AE326DFCBA6F82D8C,Malware,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,61:ED:37:7E:85:D3:86:A8:DF:EE:6B:86:4B:D8:5B:0B:FA:A5:AF:81
C1B8BD1797AF87EC918B5357474E7756DFE80AB9780B0651204DA0E9C3A21BFF,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA:40:53:7D:CF:7F:E1:8A:20:D1:2D:77:DE:1C:1D:47:46:39:25:DF
C631753A99BDA5A255722BA2F28DC4EF3D739F5378A31CC1A1547146878ED326,Benign,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D5:94:77:1B:BD:14:EC:5D:88:90:29:47:D5:A1:11:74:A9:E3:94:5F
6737D3A7F99413399F1FC876A1688E956CBDD5B6F95D7F8EE2BF7FF584207E59,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61:ED:37:7E:85:D3:86:A8:DF:EE:6B:86:4B:D8:5B:0B:FA:A5:AF:81
F98A6E3DF42417260318E8930D242EA4E24A79D4A1097595F041C6C2A3C29185,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61:ED:37:7E:85:D3:86:A8:DF:EE:6B:86:4B:D8:5B:0B:FA:A5:AF:81
2BAC2657E8B702CD6360EE7B94019C56DF49AD8AB1FD1FB369F586A8E87C20BB,Malware,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,61:ED:37:7E:85:D3:86:A8:DF:EE:6B:86:4B:D8:5B:0B:FA:A5:AF:81
AF177BFCA85D92293D15A549E189D9CC2B53FFD4714951D3D52ABF7154446F24,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C9:85:E6:94:C8:E8:06:DB:8B:5D:35:89:1E:4C:43:2A:D0:AB:86:4B
2BC027E1A0D19AA652D269336F7BA3821B9CBE3BAB6065151F59E35B47A9F4DC,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38:CC:D6:E5:AF:54:D3:C7:C9:C2:03:9A:E6:A2:49:5E:FF:4B:DE:31
B9C0CA7852E83ABC226FDE0BCAB5E06BDA2E1B658421D0E41A1D82AF32FF9D82,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F0:CA:27:03:47:F8:E2:D6:D2:1F:4F:24:9B:B6:FA:82:AB:6F:83:E3
E9CB7A8ECC6F4C1728C6661A904B5AFA44ABD3703CE08E55421F99E265F4EB61,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B2:F8:CE:19:14:B2:1F:4F:6F:03:7E:C9:82:72:3E:EC:7C:9A:F5:57
735BDDF240B5D135C042F868E49D8FD2625DA856789C8E7944697D06C1055EA2,Malware,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,D2:5E:EF:64:7E:60:9D:A5:CF:C0:9F:D0:3F:09:5E:A8:A6:2A:E1:D0
9DC260565ED20E2D89393AF0BDD697349914999A195E3EB7FD0EEF9CE56A8FEE,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99:02:E3:61:9E:B0:20:C9:C5:0B:BE:AA:C0:B8:CB:D4:0C:56:F7:8A
EB82356DECF900B24399A3B4C221F7A8016E829DF6B793E02DA2EACA5F434CA5,Malware,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,F2:43:B9:2A:D5:EA:BA:98:BD:43:08:48:64:C4:D5:48:3F:19:1C:D9
120F384AE1DBB60CFCFAC4A8584C8CAB6F4C589EDD84F634AE6367785EA4BDFA,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BC:83:68:4D:87:FC:E2:A4:0C:15:43:9E:49:52:50:88:A3:14:76:67
F6ED21687153F95EBE73AFE7B19AF8457C65FD7639E824098959536AB337B530,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48:66:15:C1:2C:0C:36:95:02:C6:38:B5:F4:6E:00:DC:B1:14:92:96
F85D1643006C3D24C8E06DDB2D75BFEF93DD3723C385B5F1F71DD7F646AFFF08,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BB:F6:F6:F6:5A:E8:FC:46:BF:32:D4:D3:2F:89:29:4A:72:E1:0C:DB
68FB7647210544694A494C12B604077383BA6BD82A56E123462B8C4180ACA9C9,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61:ED:37:7E:85:D3:86:A8:DF:EE:6B:86:4B:D8:5B:0B:FA:A5:AF:81
AD00C48451B2C475C501DFBE6A80E06922A5D61ECB9557FE71BE53887886D7A9,Malware,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,F2:43:B9:2A:D5:EA:BA:98:BD:43:08:48:64:C4:D5:48:3F:19:1C:D9
B9C0A82E7D21C7667ADD1D5D1FE222412F8D1C9CC2A5B1B4D4034170F82F0A39,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D7:80:9E:01:8C:B8:4A:22:25:0C:B3:3F:4B:A9:CE:6D:EB:E4:DC:E2
20EF96A7A2AFB1F17B49F2A0501FCD94FEE510CBDD0DED6E47A62F19CE942B5F,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D2:55:C8:61:72:56:51:C5:2C:FC:6E:E0:67:45:69:5B:91:18:94:1B
5E627BC7DA89597360F9C468F2479DD77895B43AABEEFC5CB27E2B70457B354F,Malware,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,69:95:12:C8:B4:9E:7A:01:A6:22:BD:25:05:44:E0:9A:80:A4:2D:55
BD918721F599A28EBF0E056F9AE433BF45D1CFFB291594D3E5EF9ECB5C6C09C6,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA:40:53:7D:CF:7F:E1:8A:20:D1:2D:77:DE:1C:1D:47:46:39:25:DF
AB5A04ECDDA3A930F8B3865A85BDA22B12E02A85EE4F0F7A8A04FF741D8FABFC,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57:94:54:29:AD:90:E2:F6:E7:81:B7:88:22:E4:E3:0D:6C:82:85:85
E5C0C237B075A7C53399AD69E942BA31F7676C0CF1023720B6CFAF595A1CEB24,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01:68:3A:5A:C8:41:6C:A0:1A:63:1C:04:DE:24:65:E1:43:87:77:6E
FEF192F3A1F2F22ABDD08E3DD30B0F79E4BC1BCFBBB74695DBA4FA5F4C552598,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81:84:23:C1:7E:B7:61:E1:BB:DE:53:73:EE:93:DC:3F:1B:BE:AB:17
81113C0886E4867C96E5ACC9FF3D7BF6E213C83681556188AF64C1354DBCC945,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F2:43:B9:2A:D5:EA:BA:98:BD:43:08:48:64:C4:D5:48:3F:19:1C:D9
A862015D090C4C997321D4DA038C255BC4F3F448337E10DF1A4E346118F78C10,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72:B2:95:8E:5C:F6:A5:24:E5:BA:8A:BC:34:3C:A5:CC:C5:C6:35:44
236A437739BD843A21D854320BC2546C360FB41E476E0B758A2383762439BA98,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7A:BA:59:FA:EB:BF:18:3A:E9:49:15:B2:34:C3:6E:4A:DC:FF:E1:12
67739D6CCF5F40C16F91F183BE3A866FDD49B5F15D7CA62E21FD6134FDF489E4,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22:86:6C:EE:0E:A0:2D:34:94:05:B5:BC:11:3D:E9:C9:28:19:D3:03
F6789D09B53A51A8389B480FA43D2331177CA547107D0D588C6CA5C1A4796207,Benign,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EE:87:FD:20:4D:97:68:CA:2B:11:42:CE:E1:03:A2:7F:ED:14:25:30
C9FF970C4ED7910C46F7F325126A2E14758DB6BF4EF1ADFDEDEB8DA624C6F094,Benign,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DE:6C:74:33:51:BF:7A:B9:69:06:15:63:F2:7A:7C:56:BD:EB:A7:9F
611B71FE07AEFCB46CE549826812C18D527E5D565A907FE69E1DA2585C34DC61,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31:A5:62:39:72:66:FA:8E:D7:98:E9:EF:C4:EF:89:63:F1:BE:5A:A0
260C16121C7436093EA2D7DE985DB5D9DCA8409976F09BDFE05656AA68226632,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61:ED:37:7E:85:D3:86:A8:DF:EE:6B:86:4B:D8:5B:0B:FA:A5:AF:81
66D5513A6F4EF52E1053D9A56B1F40FC6A2A0F1BEECABA21B8DF7CE5BAB608C6,Malware,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61:ED:37:7E:85:D3:86:A8:DF:EE:6B:86:4B:D8:5B:0B:FA:A5:AF:81
9C3BA6E401C4D4702A12097F9A713E2484BF2C690BDF98C80A9672697F53E0AF,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76:6D:3F:4F:48:76:B5:08:94:A4:EF:56:FB:37:5C:18:8C:15:DF:96
5866258F453C14A39A06C1FA0817EAA8CE30112DB2E47AAA820F5020065BA497,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09:B6:E0:36:A3:D2:3D:87:DA:E9:A6:FA:49:AC:CC:BB:D8:0E:19:C8
