SHA256,Category,accelerometer,accelerometer_uncalibrated,ambient_temperature,device_private_base,game_rotation_vector,geomagnetic_rotation_vector,gravity,gyroscope,gyroscope_uncalibrated,heart_beat,heart_rate,hinge_angle,light,linear_acceleration,low_latency_offbody_detect,magnetic_field,magnetic_field_uncalibrated,motion_detect,orientation,pose_6dof,pressure,proximity,relative_humidity,rotation_vector,significant_motion,stationary_detect,step_counter,step_detector,temperature
f03fa34220eae94be61e9e5c5c19bbaab0d0beac3078c5e40b924b59b282361f,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f7e7a3872ec6bcae59c3226ca6d46866eade8e65904a7a867298ae7d175846da,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7ef8050454c982b85a3b14ab31c570c058d33c6fddcd690bd63c0b82c5f0b1e5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8d25d21dd985f1ccf9885ee722f581108f229a4c10c9bb9e30d1f21c1b6ca35c,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302db8262647650fe03852eba87c3b6649f12aeb1e5ada83b03284dd61d4e40b,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413a7fe4a986c6e58729716271976a0e0558cfa44277e9516899158161393e5f,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f2eae68fba9dc9ca87bc7b429bb19a1951b384b8ff0eeeb1d3cd513ad99e4c82,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7928523ee44bbe7830d0fb5cfc67f13aa246beade828fa1a774824d5ce1c7906,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9d3c9c0fea5b0dfa8ad2586dadbe9f98ae46ed2d7eef4891ce9879817ed6f009,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b4f7f399d3df14bd18be1695befae1f6efb10d3e8d5809aee29e4c38983e774a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02cdc2b703df7a01f33af841494e74b9c8038ecc6dddc2d0dc47b059d255dae2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d539dd3cb78d77e6417a4df403f8025c1edc20dee240b20273029dc422bcbab3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9f09380f1bbebc1c21c4f86842a05a7539a7e290aafab7743ee63dc4dcf11a1f,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8342fc7ff9244546273a7dce4d4f88b9b190266c6f8b94305cbc684a388e45ff,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c5e7bd3ee5ea921b8285b3dd33608846e1c238d3c5ee33097ea84f55e1100a0e,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365732aefc66d79c572110edda38178cd8a8bb54140bfd625bca5e72f01f1efe,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
029102bf8822f506b499baf4423d31bf513688386d383ebc4dfe895268dcc80e,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1f92996c2987f9c67617033fe5745eaac3fefc4d2351472572a2567746b82ee3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bfca45897fc08ebfbcc166a0799323181a9dfe76e0e3eaaf6b3e3688c6389c5f,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
db84b12d47341f355c29132f2ad259efb25cb746b3891776e73c1fea50e6d537,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ae6c7127ef2572116d8fb8b579e42109263589edc80b671608ffe22fa28f2f4a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27a4d18187e3fc54eaea1a0f3de3b77a2da5055b259b542d8617cd4660a455e4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dd0331956d092b008040be042a177d87193132a9c08cc99707b788fd9cbc4ce8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fc771f20d61fccb6476fbbb2ae047e030df4195cd096548a2e67611b3a68549f,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8fadfe10a03dab03af9bcbc78a0dcec84f8a8b53d7df16870be639148cfe50e9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
051e6fe87bdff276b7ebbf2be98f33abe512517b1756e293d9f813c7dd79cdfd,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a279953d6551c4f9dbfc4c868b859157f3eb607ce6f0791bb1ead92bc59ae185,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9b48d8c7ba993457670076f17ef57cd416f769dc5a5fc7e9a3cb34b15c42be00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0609a8b6b87e2a5372e7a1af39e28d2e3fcfd1ab5a5da15bbcffaf40d6599be7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3337529d56df944c3eb5a6676849bd5056fcdb9b21998a7245ae62b557b92a6e,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b673e1ecdcf10c898862dbf93391594c9f5b1204af7af5cc1ee3f0eeda9c36e6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f2c0bd60713fda595a5682a28e90c59a692ed58e7f95e2cca14b8962dcbb37cf,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5ca0474185fe76b8265db22685f3e2e3014083a51540dfaf78624e9fd07aa532,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e87ce93048e304d704ed750cd798068632573e0f07d7dd6da08ce2c09fd84b93,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98ef69a94dbf6d7d59dcd61b5acfdec957a725c856ebcb2630e66f4802fe8f77,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
054639c90337cbb7355dd9790be83a81017f410b13cb78fdbe4e939981e6fa9a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3d9fdc7c54c7dc77a98197d26f84f1205601d332968b4ef6b18899db9d63853f,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d208008c28eafee5204f63da1ef5bc8fe96ed77f201bc9bda7ad9a7f0f174f90,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925f165977e78c2230fcb4bebd71ae8411df4e67a4a1504a1b0ece31cfae1e2e,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98f79f2885a8b0b29dda1c923f281dbc2c598a1f0af527060547897c9f5d9b92,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
085b29b82785933ee79b7339ae24260f531a6533dc44b9f2f6c1a5c6097aae11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c30f9f36a0c52530dba572800d24ecd38d42b05d94322b3c097dfd02f86bfd35,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88de32b9fcf4b64528f15988cd609974920d4e62e3b2f49f2fa18f0773130071,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f30379211d348402d2c58a8afd083d50ab1b5305219daa624bf1d27d74da48b1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6129fc5c3193db65780c8139b0945e341f660be47f7b42bfae5d7969f016eb4e,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177b5e7cc312a867409350099f890f637fc694c0d7a00aabb00d1eca87ee9bd0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14086d896bb1a37783431bd71dcba5ebabeda4809b0903bbd0f75a875942bcba,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85d34ea2f670156f6055d151495ebd1869e2d6692f45982372138fffea37a548,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7ff244e3cb29e8fe0fe155326529d7a748b1b4a21797070794682e511786ae9b,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51a81e2d8a8520cd99ad7d809b25260827e834997642d97cd95eadcf14926534,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292b323c459d2ef154f4d4a38a29dba5e797d2576c7cea26c0b9c364b578a4a5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aed11c68439a7b7a9c9b0e0a37cb739bdaf1c76094860b4e4139d843ef000929,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d43018bac4d3f3c1328536cece893a1dd38c241b40d2bb4307eec2ff106ae1ac,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e2a7d4dee098cdd3988041ac6e85dc6e5006d171a638ecd5839f795e17fa77b8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57a907c6411115f4ba4b29ffceec67f4fb2de01068c2464ceca00178bed0910e,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cb8acc4ca6e81e97429eb2c9efd79e990a17e4b0b26f68ca2720017cc7fa8314,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3f325ef46973974929c44287d19b69b34f5b6c6eb758cdc3ec01d70ad3173581,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6e36458f0e4c1eac8886ae7700c707d83ab1025e2a54dbcaa30102dfcb586117,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6ede778d75d1296dcedecde327a2993c49a7794dd0cee32068ee4262b4b0b59b,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9014c6d78e7e7532919065138c710c17430d5f621cc1022f67751a9b353012c7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5f5a16a5a520c2a92711c4736c57c5f19a4d26338bfb05f8f76657845850be7f,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f0e3b2d4220c060f60ce6835bb47ef48f531bb0cd0d1378785435e63120ffedd,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09eb459413a36ba68c3d403cab9f28d7dae2fe1ce819d6ae459a6d15395735a1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c462f7f0c354e29b3d107e8e7867823a7c40711e67138d5876e948776a81090b,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4918e836b59ce423804cb64d106da3958c3598574042b05783bf50e8dc5f994e,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4c5c5690e76ee7da181b0fbf098114438e104d1abd6ec5309da45557c58cddaf,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3b17d5d4fe12eabe87ac414af0f5b8058f8f0f6137abb6e386277a3e2e711496,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ba40012684abbf9a040145d5fb199cfaf4b51b5424fa0d41e89b67e8784e260,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40280368ca2913ba76fa2ee3ab6c34c3e159ce3f78fe75b2b98f175905eca405,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c31d2f67311bf5a008f4c15ec55eda7b84b153b1abfc43651839875471eb8d8c,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3976e23ead0b927d4c7fe09f92f54dc559dfbf7a7fef189f0dd35a658e7e5406,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bba60a481dbb8078a113f6a03b451ead8585bf25f278a7225fb51551371f5520,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f1e681ec4e0635ae66a0e0e2feac1d56a820f0aa79ac9df94c6cc9e8f924a81f,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882fc3a5e1fb6fcaf0efc8537e53e368c74c754882180ba77d49aacddb97640c,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b0b3f6fd9fabaf241b94d0e903132c8da5c2c77ddfa2944710a7b77fd5c177bd,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09b2010cf76b6fbb7c913987967948000ceb65e690ba82bdbf09a192511c41cf,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed544f542e08f7cf864ceccb1617474bc54ff5ddb7893046383ea0dedac1ff32,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dbce978c4cb0d140933d270dd4dd7fc98c9cf5a49a2ae3fee3d66033500c2165,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ceee9c17bad77d6a2c25a861419c35d8e48dfe86a800f7f8ee6ac9eca0f117d2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94d4d4233675ac90847c1ea2b6ee3952e74d0237effd26b50245da6384661fd7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32eafdd21f132d15ee10e4a38a5bc9cf6eb20e752931cc0e323875ec18319104,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a79b32647e97b52a8b0e6951b6de075bf876cdd0cc3ca4be9e316681bb40743b,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3cd809d33ddbb5c2ddf54334da0a4b0474db89f66e7470c7401675c7334dd40e,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6475cd91253d24c9a1ecaca400fa217ce137dc3e4a593f7a7ff347573e2d77a9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39f9f6418a02663cd10436b1485c62a629c04adb08ee1fcd6a1c35ad7eae8b6d,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2309000c68770760458c8dbbc82a938be154b7986a0deb77393e52ffce3ba83d,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1f84d96839bb597337064eebbbe0f456e56fccc6899103af108f7be240b7307d,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08fbe818ec25cd54940c55b6b009b792ea32f42b8c36c71cffdd068a4d55d968,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e7b1170f32f2112bf0f45907179476542881d0c980d87dfa40868923a7401f68,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eadb07717ed652cd8b96e7fc8695cec38a29a5ac349dee11862ca49482cbaf08,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964d6a83d4419aedbf660417e52b30abfa051c652f021acd31dfcba44702308d,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bba07a0521ef2e2e5152694038a46324d2f9d84535d4ca3f2c3cb79b40bca148,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15d8afc91c1893ed9196ba3a8e78c07a694c46dc9314cd42e14828222629727f,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
db92174fedc50a1c2a09a87fed713b797895b819a619970d24fbf55d16a0bd84,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433239382386edfcd98e0a1c1286f5114373be3090c7879234c3ded7049da9ba,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78cc86acbde7440e8bdc6e028f9fbc34363e83111d42ffc665cd729765533e25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
de7a540f167f07ae2ea435bc419f5f54844f6d83dd47722b821cf8ec713e2a4c,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cb0be4e4a402ab10278c543a16ad38355ad3c79a5147e6f882476a56b84e11e7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e67443bea9baff04afb37725c52eec7e3118038d6ba787333c52f209ec877ade,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fa9d5851eab80fa85feb8d4612fdb091930e7896c722ecd675634820e966b6e4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76e10d201d5d4601fbbfdbe246934534ac2878b69c94c3fbaeac089be91940f5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61b2daa91960f8239cdfc8c7ecaa073dbcbb713a774f3058910fadbbf5d7388e,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e4238b3965456e53874aca52d25db0fcc7bb39bec5a101997c479a75728e27d6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24dbe3cbe6126635d356431a016f2e1091f76cf57936fe4a8952f6406d38e02c,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2e37d30e8668d1e2a550994d92357aad0898a2fe564f14b27b369e7aac3b64c2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bc790d9a0fc94f9eea3e2c5ffb74420930087d2b05727f4c22d105a3bb4a6c6d,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62a7c13fb4a06287d7beaea72850bb852430e0bbe12d28c54930693f63eac45d,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41370352f0f36f125c61f71b22f71e68449ec4b57fe406b339f8cbfed65a3e17,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7323230992c1dd04e9d17e08586a4c5377e152ff9e970eb0df9c76b2d5575d90,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152b0c4c9aa2827d1eb44efe97aa5ac8db3feb3a9b8000abc5f9d2ada07dc10d,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5102dd2bdae727f5389c3a794716861c41181438b549f0c6219d02beca8a4906,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8564d661220f3d18a6203a9c4c663ee673357aa9861b958c093907ef61c4e387,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a301e9c6a52bfc694a5602491512e076941cfabf32fc66e5fd6522f86641aa96,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54f4a9b97971e16e2881f965d7c402cdbbfc1f4728556b59e7f458c7dfb1c2a4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fef9ec0a9d260dc7e445775d5ea545f7a464db1c7527dc61c8b913d6c9afbd0b,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b94d747deaec8226321cecf353bc0abdc3e8a1d2f535b4b31b385fce306b8f14,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e2c401f13b991aa3a01d75f9832e7b8c5d971a928d1f5a1f19cc79b2f25647bc,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88564d24a38f1dea8007c20224e0cef62873d93b5614bf9f08bb69c680f62447,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7201dab8141bca894f1e1e692e3d14df67cbf702768a2e464a6410571ece3a21,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
